PipelineID,FilingID,Effective Start,Effective End,Receipt Point,Delivery Point,Service,Product,Original Toll Value,Original Toll Unit,Converted Toll Value,Converted Toll Unit
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,condensate,2.863,CA$ per cubic metre,0.455181404814,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","Gretna Station, Manitoba",TRANSMISSION AND TERMINALLING,condensate,6.069,CA$ per cubic metre,0.964895545168,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Sarnia Terminal, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,condensate,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Sarnia Terminal, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,condensate,3.564,CA$ per cubic metre,0.566631689401,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Sarnia Terminal, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,condensate,3.822,CA$ per cubic metre,0.607650481732,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Cromer Terminal, Manitoba","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,7.583,CA$ per cubic metre,1.205602721867,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Edmonton Terminal, Alberta",TRANSMISSION AND TERMINALLING,heavy petroleum,2.449,CA$ per cubic metre,0.389360552004,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,heavy petroleum,5.483,CA$ per cubic metre,0.871728830805,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,22.86,CA$ per cubic metre,3.634455785557,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,7.421,CA$ per cubic metre,1.179846735985,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,11.304,CA$ per cubic metre,1.797195459315,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,11.304,CA$ per cubic metre,1.797195459315,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,heavy petroleum,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,18.451,CA$ per cubic metre,2.933479601895,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,3.514,CA$ per cubic metre,0.558682311043,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,7.396,CA$ per cubic metre,1.175872046805,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,7.396,CA$ per cubic metre,1.175872046805,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,heavy petroleum,0.65,CA$ per cubic metre,0.103341918661,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,heavy petroleum,3.433,CA$ per cubic metre,0.545804318102,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,heavy petroleum,3.609,CA$ per cubic metre,0.573786129924,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,16.012,CA$ per cubic metre,2.545708925562,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,5.461,CA$ per cubic metre,0.868231104327,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,5.461,CA$ per cubic metre,0.868231104327,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,11.12,CA$ per cubic metre,1.767941746955,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Cromer Terminal, Manitoba","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,6.417,CA$ per cubic metre,1.020223218544,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Edmonton Terminal, Alberta",TRANSMISSION AND TERMINALLING,light petroleum,2.449,CA$ per cubic metre,0.389360552004,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Gretna Station, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,14.806,CA$ per cubic metre,2.353969919552,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,light petroleum,5.143,CA$ per cubic metre,0.817673057966,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,19.331,CA$ per cubic metre,3.073388661006,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,6.738,CA$ per cubic metre,1.071258227606,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Milden, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,7.77,CA$ per cubic metre,1.235333396928,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,9.934,CA$ per cubic metre,1.579382492289,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,9.934,CA$ per cubic metre,1.579382492289,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,light petroleum,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,15.357,CA$ per cubic metre,2.441572069064,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,3.17,CA$ per cubic metre,0.503990587936,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Milden, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,4.203,CA$ per cubic metre,0.668224744824,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,6.367,CA$ per cubic metre,1.012273840185,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,6.367,CA$ per cubic metre,1.012273840185,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,0.626,CA$ per cubic metre,0.099526217049,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,2.826,CA$ per cubic metre,0.449298864828,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,3.062,CA$ per cubic metre,0.486819930681,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,13.35,CA$ per cubic metre,2.122484021749,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,4.773,CA$ per cubic metre,0.758847658113,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,4.773,CA$ per cubic metre,0.758847658113,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","Gretna Station, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,6.449,CA$ per cubic metre,1.025310820693,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,light petroleum,9.323,CA$ per cubic metre,1.482241088746,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Regina Terminal, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,light petroleum,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Sarnia Terminal, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Sarnia Terminal, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,3.776,CA$ per cubic metre,0.600337053642,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Sarnia Terminal, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,4.011,CA$ per cubic metre,0.637699131927,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Westover, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,0.938,CA$ per cubic metre,0.149130338007,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Westover, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,light petroleum,1.189,CA$ per cubic metre,0.189036217367,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Cromer Terminal, Manitoba","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,medium petroleum,6.839,CA$ per cubic metre,1.08731597189,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Edmonton Terminal, Alberta",TRANSMISSION AND TERMINALLING,medium petroleum,2.449,CA$ per cubic metre,0.389360552004,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,medium petroleum,5.267,CA$ per cubic metre,0.837387516296,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,medium petroleum,20.613,CA$ per cubic metre,3.277210722121,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,medium petroleum,6.986,CA$ per cubic metre,1.110687144265,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,medium petroleum,10.433,CA$ per cubic metre,1.658717288308,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,medium petroleum,10.433,CA$ per cubic metre,1.658717288308,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,medium petroleum,1.577,CA$ per cubic metre,0.25072339343,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,medium petroleum,16.482,CA$ per cubic metre,2.620433082132,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,medium petroleum,3.296,CA$ per cubic metre,0.524023021399,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,medium petroleum,6.742,CA$ per cubic metre,1.071894177875,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Hardisty Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,medium petroleum,6.742,CA$ per cubic metre,1.071894177875,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,medium petroleum,0.636,CA$ per cubic metre,0.101116092721,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,medium petroleum,3.046,CA$ per cubic metre,0.484276129606,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,medium petroleum,3.262,CA$ per cubic metre,0.518617444115,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Westover, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,medium petroleum,1.013,CA$ per cubic metre,0.161054405545,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Westover, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,medium petroleum,1.244,CA$ per cubic metre,0.197780533562,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Cromer Terminal, Manitoba","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,natural gas liquids,5.888,CA$ per cubic metre,0.93611879551,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Edmonton Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,natural gas liquids,17.728,CA$ per cubic metre,2.818531590829,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"International Boundary near Sarnia, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,natural gas liquids,0.616,CA$ per cubic metre,0.097936341378,CA$ per barrel
EnbridgeLocal,Tariff 379,2015-08-15,2016-06-30,"Kerrobert Station, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,natural gas liquids,12.139,CA$ per cubic metre,1.929950077903,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Edmonton Terminal, Alberta",TRANSMISSION AND TERMINALLING,condensate,2.442,CA$ per cubic metre,0.388247639034,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Gretna Station, Manitoba",TRANSMISSION AND TERMINALLING,condensate,13.864,CA$ per cubic metre,2.204203631276,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,condensate,5.004,CA$ per cubic metre,0.795573786129,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,condensate,19.173,CA$ per cubic metre,3.048268625393,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,6.465,CA$ per cubic metre,1.027854621768,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Milden, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,7.413,CA$ per cubic metre,1.178574835447,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,9.397,CA$ per cubic metre,1.494006168717,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,9.397,CA$ per cubic metre,1.494006168717,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,condensate,1.57,CA$ per cubic metre,0.24961048046,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,3.03,CA$ per cubic metre,0.481732328531,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,5.962,CA$ per cubic metre,0.94788387548,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,5.962,CA$ per cubic metre,0.94788387548,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"International Boundary near Sarnia, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,condensate,0.615,CA$ per cubic metre,0.09777735381,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"International Boundary near Sarnia, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,condensate,2.59,CA$ per cubic metre,0.411777798976,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"International Boundary near Sarnia, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,condensate,2.848,CA$ per cubic metre,0.452796591306,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Regina Terminal, Saskatchewan","Gretna Station, Manitoba",TRANSMISSION AND TERMINALLING,condensate,6.037,CA$ per cubic metre,0.959807943018,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Regina Terminal, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,condensate,1.57,CA$ per cubic metre,0.24961048046,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Sarnia Terminal, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,condensate,1.57,CA$ per cubic metre,0.24961048046,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Sarnia Terminal, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,condensate,3.545,CA$ per cubic metre,0.563610925625,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Sarnia Terminal, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,condensate,3.803,CA$ per cubic metre,0.604629717956,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Cromer Terminal, Manitoba","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,7.997,CA$ per cubic metre,1.271423574676,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Edmonton Terminal, Alberta",TRANSMISSION AND TERMINALLING,heavy petroleum,2.442,CA$ per cubic metre,0.388247639034,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,heavy petroleum,5.466,CA$ per cubic metre,0.869026042163,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,24.119,CA$ per cubic metre,3.834621132627,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,7.394,CA$ per cubic metre,1.175554071671,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,11.256,CA$ per cubic metre,1.78956405609,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Edmonton Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,11.256,CA$ per cubic metre,1.78956405609,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Hardisty Terminal, Alberta",TRANSMISSION AND TERMINALLING,heavy petroleum,1.57,CA$ per cubic metre,0.24961048046,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,19.556,CA$ per cubic metre,3.10916086362,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Kerrobert Station, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,3.497,CA$ per cubic metre,0.555979522401,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,7.359,CA$ per cubic metre,1.16998950682,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Hardisty Terminal, Alberta","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,7.359,CA$ per cubic metre,1.16998950682,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"International Boundary near Sarnia, Ontario","Corunna or Sarnia Terminal, Ontario",TRANSMISSION AND TERMINALLING,heavy petroleum,0.647,CA$ per cubic metre,0.10286495596,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"International Boundary near Sarnia, Ontario","International Boundary near Chippawa, Ontario",TRANSMISSION AND TERMINALLING,heavy petroleum,3.415,CA$ per cubic metre,0.542942541893,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"International Boundary near Sarnia, Ontario","Nanticoke, Ontario",TRANSMISSION AND TERMINALLING,heavy petroleum,3.592,CA$ per cubic metre,0.571083341282,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Kerrobert Station, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,16.961,CA$ per cubic metre,2.696588126808,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Kerrobert Station, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,5.434,CA$ per cubic metre,0.863938440013,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Kerrobert Station, Saskatchewan","Stony Beach Takeoff, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,5.434,CA$ per cubic metre,0.863938440013,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Regina Terminal, Saskatchewan","International Boundary near Gretna, Manitoba",TRANSMISSION AND TERMINALLING,heavy petroleum,11.759,CA$ per cubic metre,1.869534802378,CA$ per barrel
EnbridgeLocal,Tariff 393,2016-07-01,2016-08-31,"Regina Terminal, Saskatchewan","Regina Terminal, Saskatchewan",TRANSMISSION AND TERMINALLING,heavy petroleum,1.57,CA$ per cubic metre,0.24961048046,CA$ per barrel
